filenames,animate,body_parts,human,mammal,non_mammal,inanimate,natural,food,fruit,vegetable,other_food,plants,other_natural,artificial,artificial_small,tools,artificial_small_other,artificial_large,furniture,vehicles,outside_large,cat_id
marshmallow_06s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_07s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_08s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_09s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_10s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_12s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
donut_02s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_04s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_05s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_06s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_07s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_08s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_09s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_10s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_11s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
donut_12s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50
almond_01b.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_02s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_03s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_04s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_05s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_07s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_08s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_09s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_10s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
almond_11s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
weed_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
weed_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98
tumbleweed_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_02n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tumbleweed_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96
tree_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
tree_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
flower_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
flower_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58
fern_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_02n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_04n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_09n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_10n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
fern_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
cactus_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_08n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
cactus_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
bush_01s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bush_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
bamboo_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_04n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_05n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
bamboo_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
aloe_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_03n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_08n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
aloe_12n.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
stick_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stick_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
stalagmite_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
stalagmite_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
shell2_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
shell2_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
rock_01s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
rock_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
pinecone_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_05s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_10s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
pinecone_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
fire_01b.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_02s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_03s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_04s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_06s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_07s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_08s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_09s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_11s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
fire_12s.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
umbrella_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_05s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
umbrella_12s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97
spoon_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_02s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_05n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_11s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
spoon_12s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,88
pan_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_02s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
pan_11s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,79
key_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_05s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
key_11s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,68
joystick_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_02s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_05s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
joystick_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,66
hammer_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_02s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_05n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_10s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
hammer_11n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,61
dustpan_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_02n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_03n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_04n.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_05s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_08s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_09s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
dustpan_11s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52
crayon_01b.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_02s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_03s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_04s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_05s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_06s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
crayon_07s.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46
